VALUE	BOUNCE_RATE	FREQUENCY	TIMER
2830	0.515263	7600	FID
1454	0.518755	17062	FID
1712	0.509804	14586	FID
1875	0.518713	13547	FID
3039	0.518739	6564	FID
1392	0.515819	17669	FID
4733	0.5139	2518	FID
4202	0.52048	3418	FID
4826	0.486475	2292	FID
2215	0.512577	10853	FID
3110	0.516556	6342	FID
3996	0.511485	3744	FID
3974	0.523093	3854	FID
388	0.556237	33741	FID
823	0.550277	24037	FID
1250	0.519476	18998	FID
3926	0.525358	3845	FID
173	0.508511	79723	FID
1681	0.509091	14795	FID
2328	0.514057	10244	FID
1178	0.52919	19887	FID
3988	0.506111	3764	FID
4666	0.508393	2502	FID
2704	0.511125	8270	FID
4296	0.513707	3210	FID
4402	0.526472	3041	FID
4342	0.515697	3058	FID
84	0.478792	190538	FID
626	0.564363	26265	FID
2276	0.514079	10512	FID
1246	0.523043	19073	FID
3769	0.508657	4274	FID
359	0.54697	35757	FID
1837	0.51734	13639	FID
2875	0.51236	7403	FID
1737	0.516061	14632	FID
4838	0.511687	2353	FID
3489	0.513339	5098	FID
2569	0.514524	8985	FID
2283	0.512887	10747	FID
4123	0.508641	3472	FID
2870	0.503879	7476	FID
3727	0.506389	4461	FID
4307	0.531066	3058	FID
2950	0.518996	7133	FID
3917	0.525424	4071	FID
4120	0.511429	3500	FID
888	0.54465	23158	FID
2197	0.512919	10953	FID
1241	0.523742	19080	FID
3340	0.510808	5505	FID
209	0.521306	63176	FID
4541	0.508244	2790	FID
1005	0.535831	22048	FID
1226	0.52539	19437	FID
762	0.549579	24708	FID
1495	0.512537	16670	FID
3878	0.508142	4176	FID
4788	0.49855	2413	FID
1312	0.5227	18326	FID
1666	0.515969	15154	FID
992	0.532952	22032	FID
1512	0.512217	16739	FID
662	0.5676	25858	FID
2762	0.512067	7790	FID
3793	0.512287	4232	FID
3249	0.512415	5880	FID
4215	0.500887	3382	FID
4643	0.514954	2608	FID
4900	0.486358	2309	FID
3210	0.512366	5984	FID
4235	0.517262	3273	FID
2748	0.515358	7911	FID
4931	0.5	2266	FID
4777	0.513458	2415	FID
3281	0.52191	5842	FID
4729	0.505075	2463	FID
1020	0.532307	21373	FID
1285	0.52241	18920	FID
150	0.499391	94475	FID
658	0.562058	26024	FID
3616	0.515246	4788	FID
1489	0.51877	16649	FID
2535	0.51589	9031	FID
2944	0.512161	7113	FID
3004	0.518487	6951	FID
4162	0.510564	3455	FID
4926	0.494763	2387	FID
2232	0.509647	10884	FID
394	0.559273	33472	FID
3806	0.522717	4226	FID
131	0.496138	109391	FID
294	0.529605	43742	FID
3201	0.514394	6044	FID
3658	0.515759	4537	FID
2476	0.512521	9584	FID
872	0.547048	23614	FID
4896	0.5038	2237	FID
2917	0.522769	7005	FID
1838	0.512847	13583	FID
3069	0.511892	6349	FID
4025	0.513463	3714	FID
2326	0.514202	10210	FID
1174	0.528439	20025	FID
4619	0.510955	2556	FID
4350	0.504578	2949	FID
2811	0.508224	7721	FID
4097	0.508954	3574	FID
1637	0.517421	15556	FID
3746	0.519565	4319	FID
1754	0.508861	14558	FID
2482	0.515521	9600	FID
2327	0.511113	10303	FID
1064	0.529578	21604	FID
556	0.570807	28048	FID
3138	0.525945	6244	FID
1924	0.513613	13002	FID
3157	0.524388	6171	FID
3700	0.504149	4459	FID
4429	0.514056	2988	FID
3477	0.518511	5105	FID
2382	0.519429	10011	FID
1842	0.506236	13551	FID
2654	0.515514	8283	FID
1615	0.511643	15632	FID
3001	0.51347	6793	FID
4889	0.510549	2370	FID
3615	0.504744	4743	FID
1266	0.520957	18944	FID
1365	0.516834	18029	FID
907	0.537805	23079	FID
1317	0.516506	18478	FID
752	0.550258	25001	FID
2360	0.506685	10097	FID
4118	0.51315	3498	FID
704	0.5619	25396	FID
1139	0.519914	20463	FID
2781	0.513277	7871	FID
2713	0.512017	8197	FID
2014	0.51368	12537	FID
1017	0.535031	21752	FID
3719	0.512015	4328	FID
1845	0.50999	13414	FID
4182	0.51954	3301	FID
3614	0.506771	4726	FID
4591	0.509897	2728	FID
1240	0.51777	18993	FID
4675	0.520268	2541	FID
776	0.55312	24727	FID
4563	0.5047	2766	FID
136	0.498	104767	FID
995	0.538575	22320	FID
106	0.483899	140116	FID
2787	0.511103	7836	FID
1127	0.528921	20608	FID
3442	0.509342	5138	FID
2053	0.503767	12077	FID
4760	0.505025	2388	FID
2469	0.500054	9335	FID
4376	0.509465	3011	FID
4744	0.515103	2483	FID
4859	0.512956	2277	FID
3875	0.52485	4165	FID
4656	0.508929	2576	FID
603	0.568786	27251	FID
347	0.54742	37094	FID
727	0.554655	25176	FID
540	0.574223	27916	FID
190	0.515599	71030	FID
951	0.536473	22825	FID
4790	0.487724	2403	FID
1237	0.520043	19408	FID
345	0.546867	37340	FID
494	0.567295	28895	FID
2525	0.516763	9217	FID
1944	0.516963	12763	FID
3315	0.513075	5545	FID
2213	0.517235	11111	FID
4135	0.505724	3407	FID
1435	0.518601	17445	FID
1367	0.518853	18273	FID
3799	0.50529	4253	FID
4545	0.504656	2792	FID
3561	0.529725	4878	FID
2185	0.504659	11160	FID
3767	0.506784	4422	FID
204	0.516453	65795	FID
983	0.53881	22314	FID
431	0.565635	31614	FID
2131	0.512088	11623	FID
247	0.52364	52792	FID
587	0.57249	27328	FID
807	0.551874	24174	FID
3768	0.50499	4309	FID
1811	0.513035	13617	FID
2295	0.514445	10419	FID
1208	0.522641	19677	FID
1570	0.513503	15922	FID
2687	0.517807	8171	FID
3969	0.520529	3702	FID
1901	0.517743	13470	FID
2718	0.519668	8186	FID
2819	0.512217	7694	FID
3731	0.535476	4355	FID
4881	0.508541	2283	FID
4394	0.526228	2993	FID
2542	0.516504	9028	FID
3777	0.514151	4240	FID
2384	0.51372	9803	FID
4988	0.504863	2262	FID
4847	0.502547	2356	FID
424	0.561934	31461	FID
307	0.535846	41818	FID
487	0.567447	29312	FID
3657	0.50555	4595	FID
441	0.56468	30844	FID
2621	0.514667	8625	FID
306	0.533637	41740	FID
3883	0.507489	3939	FID
3122	0.530839	6307	FID
2143	0.517834	11411	FID
1159	0.5248	20282	FID
1057	0.534929	21014	FID
3415	0.511235	5385	FID
2756	0.518569	8078	FID
1450	0.521274	17204	FID
1282	0.519704	18778	FID
3227	0.520027	5917	FID
4993	0.496135	2199	FID
4745	0.499791	2395	FID
4530	0.511569	2766	FID
4556	0.512523	2755	FID
4746	0.499797	2459	FID
4379	0.51978	2907	FID
3156	0.529242	6241	FID
4806	0.507018	2351	FID
1518	0.506788	16573	FID
72	0.482362	227184	FID
256	0.528179	50375	FID
214	0.521954	61653	FID
1456	0.519645	16798	FID
1727	0.511008	14626	FID
2207	0.511572	11148	FID
2286	0.514253	10559	FID
969	0.53693	22502	FID
272	0.530326	47633	FID
1839	0.513328	13693	FID
507	0.576043	28484	FID
1819	0.521554	14058	FID
2107	0.507957	11562	FID
3627	0.524489	4553	FID
4549	0.476225	2734	FID
4448	0.525192	2858	FID
2804	0.518409	7768	FID
918	0.535245	23152	FID
26	0.538693	915555	FID
103	0.48154	147099	FID
3036	0.523696	6689	FID
2316	0.521241	10381	FID
1424	0.516146	17435	FID
491	0.569879	28950	FID
3190	0.519006	5998	FID
2862	0.51347	7535	FID
1781	0.514707	13973	FID
4723	0.496115	2574	FID
2321	0.508101	10431	FID
1952	0.515533	12779	FID
2413	0.508872	9637	FID
513	0.577724	28659	FID
3642	0.519153	4673	FID
2724	0.507056	8149	FID
4779	0.502316	2375	FID
2739	0.504092	8187	FID
4845	0.5	2370	FID
4862	0.508944	2348	FID
2046	0.519581	12206	FID
577	0.568938	27249	FID
1048	0.527339	21544	FID
2814	0.506995	7720	FID
4928	0.491651	2156	FID
4534	0.522552	2727	FID
2216	0.51382	11035	FID
2209	0.516762	11067	FID
529	0.574946	28267	FID
249	0.527987	52774	FID
1965	0.504581	12662	FID
4356	0.509974	3108	FID
443	0.56947	30567	FID
3136	0.52194	6290	FID
3403	0.499719	5329	FID
3650	0.50893	4647	FID
1027	0.530156	21671	FID
4486	0.501564	2877	FID
1018	0.529477	21797	FID
1640	0.514514	15537	FID
4443	0.504222	2842	FID
537	0.57412	28022	FID
1006	0.5379	22058	FID
2397	0.50884	9842	FID
2728	0.517345	8014	FID
3343	0.516339	5539	FID
4370	0.516892	2960	FID
3596	0.530265	4758	FID
3737	0.523295	4443	FID
2496	0.512605	9163	FID
3540	0.520598	4879	FID
1993	0.514554	12368	FID
198	0.513745	68059	FID
511	0.572268	28588	FID
578	0.569981	27343	FID
961	0.540846	22548	FID
304	0.535582	41988	FID
2351	0.517319	10249	FID
660	0.557035	26203	FID
929	0.540013	22955	FID
376	0.552863	34419	FID
1895	0.515887	13061	FID
4268	0.532504	3215	FID
3907	0.517479	3919	FID
1342	0.518012	18127	FID
2599	0.515722	8714	FID
2692	0.514118	8181	FID
3413	0.508871	5298	FID
2129	0.512056	11612	FID
4317	0.52342	3181	FID
3051	0.523702	6645	FID
4983	0.503717	2152	FID
4104	0.519619	3466	FID
4226	0.507333	3341	FID
2768	0.507371	7937	FID
3682	0.515471	4654	FID
2141	0.509427	11456	FID
2582	0.515952	9090	FID
596	0.565444	27214	FID
1889	0.504904	13254	FID
1507	0.51808	16621	FID
1471	0.512348	16926	FID
2972	0.515989	6911	FID
2162	0.50611	11539	FID
2955	0.509447	7092	FID
3801	0.520019	4321	FID
2824	0.527192	7631	FID
3864	0.513804	4093	FID
4044	0.526172	3668	FID
3673	0.510874	4598	FID
2070	0.512937	11865	FID
4109	0.519473	3492	FID
4388	0.52293	2922	FID
3175	0.517608	6020	FID
1483	0.52043	17107	FID
4070	0.526005	3557	FID
741	0.558326	24783	FID
2805	0.523932	7751	FID
3357	0.52101	5545	FID
1486	0.517225	16981	FID
1117	0.52942	20394	FID
867	0.543969	23676	FID
2302	0.509289	10550	FID
767	0.554711	25251	FID
546	0.574483	28060	FID
634	0.563063	26878	FID
1357	0.520424	17920	FID
3989	0.514857	3803	FID
4203	0.519733	3294	FID
4705	0.512013	2539	FID
2898	0.516877	7288	FID
4835	0.50621	2335	FID
3783	0.511162	4345	FID
4419	0.517687	2940	FID
3914	0.508705	3906	FID
4892	0.527218	2333	FID
4870	0.520888	2298	FID
4769	0.504284	2334	FID
4726	0.501369	2557	FID
109	0.484483	136240	FID
4368	0.517345	2998	FID
4991	0.493596	2186	FID
1145	0.531176	20400	FID
342	0.550771	37344	FID
1042	0.532771	21589	FID
3179	0.520474	6154	FID
2706	0.504553	8126	FID
1904	0.519172	13196	FID
843	0.548338	23677	FID
1860	0.512108	13462	FID
2247	0.516138	10782	FID
4252	0.513547	3248	FID
2681	0.514571	8304	FID
2477	0.516751	9432	FID
544	0.574818	27901	FID
1280	0.523018	18898	FID
740	0.556102	24821	FID
4220	0.511058	3346	FID
4594	0.502941	2720	FID
4314	0.50049	3061	FID
4420	0.511684	2910	FID
4336	0.516522	3117	FID
3820	0.523009	4107	FID
3970	0.522466	3828	FID
3568	0.520621	4898	FID
1459	0.519251	16830	FID
403	0.563428	32927	FID
978	0.537453	21881	FID
1030	0.536749	21701	FID
4750	0.496935	2447	FID
4005	0.497281	3678	FID
1192	0.52672	19779	FID
923	0.538428	23004	FID
228	0.521054	57472	FID
779	0.554806	24605	FID
2277	0.510687	10480	FID
4923	0.496695	2269	FID
4632	0.532324	2707	FID
3148	0.519638	6187	FID
4456	0.535498	2803	FID
2103	0.511141	11803	FID
2317	0.513454	10369	FID
4940	0.498472	2291	FID
3743	0.522898	4389	FID
4479	0.517362	2851	FID
4255	0.517318	3147	FID
4417	0.519145	2899	FID
16	0.551018	1753687	FID
71	0.482098	232463	FID
192	0.514993	70067	FID
3805	0.506497	4233	FID
225	0.521394	58428	FID
341	0.546318	37491	FID
3512	0.510462	5066	FID
1628	0.515163	15432	FID
2393	0.50346	9826	FID
1802	0.507878	13836	FID
695	0.557516	25671	FID
751	0.553191	24948	FID
1848	0.513599	13530	FID
4068	0.520657	3655	FID
928	0.543206	22844	FID
3464	0.507728	5176	FID
2454	0.509125	9479	FID
4029	0.528281	3695	FID
4492	0.489831	2901	FID
1879	0.513637	13383	FID
4735	0.510303	2475	FID
1447	0.515123	17159	FID
4844	0.505254	2379	FID
1404	0.522435	17361	FID
4400	0.517738	2988	FID
2303	0.518316	10401	FID
3983	0.515907	3772	FID
988	0.539983	22147	FID
756	0.552087	24824	FID
518	0.574379	28906	FID
2471	0.51376	9448	FID
385	0.556445	34343	FID
633	0.565495	26750	FID
1652	0.516288	15257	FID
4027	0.504833	3621	FID
4127	0.515962	3477	FID
855	0.546285	23874	FID
4663	0.517701	2627	FID
2858	0.505932	7586	FID
2350	0.507144	10218	FID
2291	0.515032	10378	FID
4471	0.511884	2819	FID
4349	0.522226	3037	FID
2217	0.506174	10933	FID
4909	0.512774	2192	FID
4694	0.509252	2486	FID
1979	0.522333	12448	FID
4915	0.511288	2259	FID
4571	0.502361	2753	FID
702	0.560065	25747	FID
1129	0.527502	20544	FID
2057	0.505668	12261	FID
815	0.54665	24405	FID
3455	0.522363	5366	FID
1223	0.521813	19392	FID
3213	0.519826	5977	FID
4065	0.512871	3574	FID
3098	0.506457	6427	FID
755	0.553749	25089	FID
3633	0.512247	4736	FID
3584	0.514539	4849	FID
3220	0.515952	6018	FID
4435	0.512058	3027	FID
4103	0.50353	3541	FID
1261	0.517227	19127	FID
1410	0.517285	17472	FID
1942	0.517314	12793	FID
408	0.562534	32622	FID
2800	0.509436	7630	FID
723	0.561652	25206	FID
534	0.578444	28428	FID
2190	0.505966	11062	FID
1175	0.5251	19741	FID
2431	0.509193	9464	FID
1482	0.515164	16783	FID
3068	0.510982	6738	FID
4814	0.529782	2384	FID
4764	0.50224	2455	FID
3741	0.512293	4230	FID
2075	0.511401	11797	FID
3287	0.504225	5799	FID
3186	0.5129	6163	FID
3524	0.523175	5027	FID
3944	0.512924	3714	FID
4763	0.498739	2380	FID
2137	0.51561	11307	FID
3162	0.524988	6143	FID
4519	0.501593	2825	FID
4936	0.515073	2322	FID
4901	0.51131	2343	FID
18	0.548371	1506230	FID
1306	0.519447	18358	FID
3382	0.522736	5454	FID
1183	0.527356	19941	FID
1304	0.518597	18471	FID
1089	0.523209	21091	FID
2194	0.509163	10914	FID
1081	0.529791	21399	FID
4237	0.502987	3348	FID
2596	0.518158	8729	FID
2758	0.509032	7972	FID
2272	0.512012	10531	FID
533	0.57288	28444	FID
659	0.564607	26073	FID
1812	0.51692	13859	FID
3018	0.515393	6789	FID
3436	0.506263	5189	FID
1667	0.513648	15277	FID
2579	0.51816	8783	FID
4722	0.503004	2497	FID
3333	0.525692	5566	FID
4209	0.505818	3266	FID
111	0.484508	133717	FID
1363	0.51764	17800	FID
2055	0.510426	11941	FID
339	0.545358	37557	FID
548	0.569827	27926	FID
3033	0.513868	6706	FID
480	0.56943	29375	FID
1918	0.509193	13162	FID
3585	0.507943	4847	FID
1484	0.517971	16777	FID
2487	0.509003	9497	FID
1972	0.512154	12547	FID
2736	0.510952	8081	FID
2594	0.512015	8781	FID
4461	0.503375	2815	FID
2757	0.516077	8024	FID
4393	0.518733	2936	FID
4943	0.505717	2274	FID
3742	0.52057	4424	FID
559	0.565269	27785	FID
2848	0.516177	7449	FID
3852	0.508152	4048	FID
3557	0.517319	4879	FID
2899	0.513328	7278	FID
604	0.569785	27470	FID
3421	0.51273	5381	FID
2883	0.521551	7378	FID
1905	0.507802	13074	FID
2032	0.50993	12286	FID
610	0.568182	26972	FID
3613	0.506926	4837	FID
661	0.564007	26005	FID
2616	0.51988	8652	FID
595	0.573513	27410	FID
447	0.5625	30816	FID
1106	0.530327	20625	FID
3387	0.519358	5424	FID
4352	0.515152	3102	FID
4584	0.51921	2733	FID
3800	0.522776	4237	FID
4391	0.527528	2997	FID
960	0.534509	22733	FID
405	0.561985	32766	FID
878	0.542637	23266	FID
3861	0.506487	4008	FID
4797	0.504758	2417	FID
853	0.547287	23759	FID
1332	0.519591	18401	FID
2031	0.508484	12140	FID
2226	0.504078	10911	FID
2222	0.515008	10961	FID
3842	0.520476	4200	FID
3296	0.514101	5709	FID
3977	0.507592	3820	FID
1840	0.50953	13746	FID
3893	0.511355	4007	FID
4204	0.51266	3357	FID
3246	0.50534	5899	FID
1702	0.514256	14590	FID
4273	0.501089	3213	FID
322	0.534056	39509	FID
1642	0.513126	15351	FID
2319	0.51555	10418	FID
4380	0.509344	2943	FID
1694	0.511771	14612	FID
2716	0.507885	7990	FID
3337	0.521127	5680	FID
4868	0.510161	2362	FID
852	0.542539	23943	FID
365	0.549938	35744	FID
864	0.54478	23459	FID
2330	0.510188	10257	FID
161	0.509142	86962	FID
1162	0.524647	20246	FID
3931	0.512373	3839	FID
1021	0.535588	21819	FID
886	0.54143	23401	FID
573	0.566107	27138	FID
1729	0.514524	14528	FID
3203	0.506644	5870	FID
1546	0.518028	16142	FID
4253	0.520361	3217	FID
4476	0.508498	2883	FID
3753	0.519037	4360	FID
2634	0.514709	8566	FID
2861	0.513324	7543	FID
4526	0.518937	2746	FID
4316	0.51796	3118	FID
3107	0.515325	6297	FID
4434	0.508008	2872	FID
2540	0.514609	9104	FID
234	0.519052	56740	FID
1731	0.519042	14652	FID
2334	0.50418	10167	FID
2178	0.514096	11280	FID
856	0.54442	23638	FID
1929	0.508197	12932	FID
391	0.55273	33577	FID
504	0.571045	28658	FID
3780	0.512305	4226	FID
1991	0.499842	12640	FID
2617	0.518502	8756	FID
4475	0.501255	2789	FID
4585	0.50169	2663	FID
568	0.572542	27708	FID
3949	0.524352	3778	FID
1090	0.529713	21085	FID
1023	0.538785	21645	FID
773	0.55022	24552	FID
2820	0.508897	7699	FID
550	0.56923	28196	FID
1068	0.535217	21410	FID
1072	0.535468	21202	FID
2249	0.516442	10735	FID
1011	0.541441	21766	FID
343	0.546518	37265	FID
3480	0.509899	5152	FID
3865	0.524858	4043	FID
2778	0.51628	7893	FID
4793	0.493555	2405	FID
367	0.549387	35414	FID
3595	0.517485	4804	FID
3221	0.517738	5976	FID
3735	0.511204	4329	FID
3895	0.520892	3901	FID
1833	0.514156	13669	FID
2863	0.522931	7479	FID
2833	0.514667	7500	FID
1333	0.522476	18397	FID
3049	0.523294	6654	FID
1055	0.531222	21283	FID
1487	0.516078	17073	FID
1397	0.508836	17599	FID
1180	0.527851	19981	FID
597	0.572162	27272	FID
1605	0.517546	15502	FID
3695	0.510815	4577	FID
4210	0.519544	3249	FID
2407	0.507811	9986	FID
4219	0.510536	3322	FID
4576	0.510077	2729	FID
3807	0.52881	4304	FID
3408	0.515021	5326	FID
2729	0.51759	8016	FID
1219	0.520754	19249	FID
1168	0.518541	20172	FID
636	0.565813	26636	FID
1563	0.515749	16033	FID
4392	0.515651	2971	FID
1710	0.51388	14733	FID
4187	0.518345	3407	FID
4463	0.500528	2839	FID
3858	0.521568	4057	FID
4755	0.517736	2368	FID
761	0.554011	24597	FID
1443	0.520899	16915	FID
594	0.571645	27064	FID
4570	0.511364	2728	FID
2266	0.51076	10688	FID
380	0.551743	34072	FID
1785	0.513498	14039	FID
3973	0.501439	3823	FID
1014	0.536361	21603	FID
774	0.553638	25029	FID
2012	0.510647	12398	FID
3031	0.504094	6717	FID
3680	0.525318	4483	FID
1345	0.52761	18019	FID
777	0.555116	24503	FID
3317	0.51073	5545	FID
4335	0.529604	3057	FID
4658	0.517912	2624	FID
4510	0.512326	2799	FID
3754	0.503723	4298	FID
482	0.565467	29496	FID
34	0.522378	639370	FID
1861	0.511798	13519	FID
2886	0.507035	7534	FID
3219	0.508343	6053	FID
200	0.517613	67707	FID
1182	0.525042	20126	FID
828	0.549524	24039	FID
2657	0.501359	8461	FID
3461	0.522529	5282	FID
2202	0.508923	11151	FID
4163	0.515736	3368	FID
4724	0.514037	2529	FID
3732	0.512228	4457	FID
4191	0.502194	3419	FID
4569	0.500734	2724	FID
3740	0.526874	4428	FID
4780	0.506889	2395	FID
180	0.513173	76257	FID
1236	0.522776	19165	FID
132	0.500216	108755	FID
458	0.57036	30337	FID
2242	0.510869	10627	FID
392	0.550483	33140	FID
1067	0.536291	21410	FID
3167	0.529765	6333	FID
1990	0.512323	12375	FID
3165	0.514236	6357	FID
2433	0.512649	9724	FID
2890	0.518975	7378	FID
3573	0.529134	4874	FID
4794	0.519783	2401	FID
4358	0.501558	2889	FID
3487	0.516274	5131	FID
1046	0.536963	21359	FID
126	0.493281	113708	FID
966	0.534942	22337	FID
2475	0.511716	9517	FID
1524	0.515608	16402	FID
1002	0.530934	22257	FID
489	0.568774	29168	FID
649	0.562085	26190	FID
298	0.532663	43352	FID
1277	0.525061	18754	FID
2271	0.508826	10650	FID
4512	0.510616	2826	FID
1045	0.532263	21495	FID
2088	0.510538	11719	FID
4706	0.512465	2527	FID
1625	0.518776	15392	FID
4572	0.50237	2743	FID
952	0.53214	22573	FID
921	0.538612	22985	FID
654	0.563473	26413	FID
1886	0.509835	13422	FID
1480	0.511692	16721	FID
1966	0.509626	12674	FID
4611	0.518685	2676	FID
3902	0.516846	4007	FID
3265	0.513323	5967	FID
4098	0.507155	3494	FID
4333	0.517828	3057	FID
4564	0.527477	2675	FID
2188	0.508113	11155	FID
3424	0.518279	5252	FID
2385	0.515597	9938	FID
4344	0.506774	3100	FID
488	0.570213	29040	FID
3367	0.500092	5449	FID
811	0.544098	23992	FID
1393	0.51867	17595	FID
884	0.540807	23415	FID
3497	0.518972	4981	FID
1797	0.510058	14069	FID
1318	0.520834	18359	FID
2105	0.511446	11532	FID
3543	0.528978	5021	FID
676	0.558318	25824	FID
3868	0.517121	4001	FID
3322	0.51737	5613	FID
4965	0.511957	2258	FID
1862	0.513882	13435	FID
4033	0.504708	3717	FID
3279	0.513177	5616	FID
4967	0.517625	2156	FID
3718	0.513434	4392	FID
2358	0.509332	10180	FID
77	0.479841	208223	FID
2145	0.518129	11225	FID
2932	0.516413	7159	FID
663	0.561411	26225	FID
1600	0.51937	15488	FID
2447	0.511423	9761	FID
218	0.518902	61237	FID
520	0.568415	28203	FID
1589	0.510516	15786	FID
3958	0.523958	3861	FID
3961	0.518479	3734	FID
4363	0.525008	3019	FID
3956	0.513959	3761	FID
3379	0.527747	5370	FID
2876	0.513087	7412	FID
4992	0.511348	2159	FID
4299	0.511848	3165	FID
3854	0.506519	4142	FID
413	0.560247	32350	FID
3960	0.513766	3741	FID
377	0.54968	34209	FID
19	0.548449	1398872	FID
146	0.502281	96681	FID
2191	0.512246	11024	FID
312	0.542692	41108	FID
4786	0.517676	2461	FID
1594	0.51323	15646	FID
205	0.518989	64799	FID
2810	0.514082	7705	FID
680	0.560215	25733	FID
1206	0.525286	19576	FID
2199	0.505157	10955	FID
3604	0.529399	4728	FID
4060	0.518789	3566	FID
3120	0.511602	6378	FID
4817	0.514165	2365	FID
4458	0.499642	2794	FID
1386	0.519966	17555	FID
1756	0.509459	14325	FID
679	0.557703	26082	FID
381	0.557698	34438	FID
461	0.563908	30090	FID
223	0.519215	59172	FID
895	0.541599	23270	FID
2391	0.511129	9749	FID
1278	0.525602	19237	FID
1284	0.522303	18876	FID
175	0.510297	78466	FID
2912	0.52769	7241	FID
1243	0.522925	19062	FID
2698	0.517331	8453	FID
915	0.543952	23241	FID
1899	0.499206	13229	FID
3354	0.52721	5476	FID
3797	0.522608	4202	FID
4494	0.518293	2788	FID
3462	0.52184	5151	FID
2891	0.512859	7349	FID
