DEVICETYPENAME,DOM_SIZE,TTI,FREQ
Mobile,4300,3790.000,565453
Desktop,3860,4527.000,561007
Desktop,3710,4258.000,560067
Desktop,3890,4584.000,559551
Desktop,3680,4219.000,559136
Desktop,3900,4557.000,557486
Mobile,4280,3681.000,555127
Desktop,3920,4614.000,553928
Desktop,3770,4313.000,552291
Mobile,4290,3721.000,550819
Desktop,3720,4250.000,548849
Desktop,3910,4565.000,545938
Mobile,4110,3338.000,545326
Mobile,4260,3634.000,544995
Desktop,3780,4353.000,544450
Desktop,3730,4255.000,544321
Mobile,4310,3751.000,543549
Mobile,4270,3665.000,541191
Desktop,4410,4944.000,541093
Desktop,3850,4503.000,539533
Tablet,860,2038.000,539493
Desktop,3740,4281.000,537130
Mobile,5530,3791.000,535974
Mobile,5750,4384.000,532549
Mobile,4220,3780.000,531760
Desktop,3790,4373.000,531539
Mobile,4240,3696.000,529732
Desktop,4450,4862.000,529229
Desktop,4420,4929.000,529051
Desktop,3760,4287.000,528952
Desktop,3820,4439.000,528918
Desktop,3840,4530.000,528610
Desktop,3750,4269.000,527357
Mobile,4230,3773.000,527347
Desktop,4440,4863.000,527195
Mobile,4250,3690.000,524244
Desktop,4430,4854.000,522931
Mobile,4320,3783.000,522804
Mobile,4080,3399.000,521262
Mobile,4330,3811.000,518925
Desktop,3810,4458.000,517650
Mobile,5700,3624.000,517648
Desktop,3800,4402.000,511689
Desktop,3830,4485.000,510464
Mobile,4340,3760.000,506927
Desktop,5090,5084.000,506890
Mobile,4350,3778.000,505877
Desktop,4480,4954.000,501425
Desktop,4460,4925.000,501242
Desktop,4470,4966.000,500664
Desktop,5100,5118.000,496313
Mobile,4090,3494.000,494822
Mobile,4210,3812.000,494179
Mobile,5950,4233.000,491460
Desktop,4490,4905.000,490450
Mobile,4100,3505.000,489107
Mobile,4360,3743.000,488910
Desktop,5110,5014.000,481966
Mobile,5920,4336.000,480542
Mobile,5650,4151.000,480415
Mobile,4200,3814.000,476741
Mobile,5660,3851.000,476621
Mobile,4140,3625.000,476431
Desktop,5120,5058.000,475506
Mobile,4160,3689.000,475211
Mobile,6880,7795.000,473656
Mobile,4170,3586.000,472333
Desktop,4830,4978.000,470605
Mobile,4180,3645.000,470444
Mobile,4190,3733.000,467240
Mobile,4150,3773.000,466979
Tablet,1410,4557.000,466080
Mobile,4610,3810.000,465884
Mobile,4120,3653.000,465273
Desktop,4500,4801.000,465079
Mobile,4570,3728.000,464109
Mobile,4560,3704.000,461473
Desktop,4820,5249.000,460753
Desktop,5080,5246.000,459939
Mobile,5940,4175.000,457286
Desktop,5130,5123.000,455759
Desktop,4810,4903.000,454599
Mobile,4130,3641.000,454332
Tablet,1500,5066.000,450139
Desktop,4760,4828.000,449376
Mobile,4370,3800.000,449123
Mobile,5890,4290.000,449117
Desktop,4880,5054.000,447943
Desktop,5170,5166.000,447745
Mobile,5690,4218.000,447382
Desktop,5070,5280.000,447163
Desktop,4510,4713.000,447096
Mobile,4580,3825.000,446900
Desktop,4770,4859.000,446264
Desktop,5050,5288.000,446077
Mobile,5880,4271.000,445667
Desktop,5010,5268.000,443709
Mobile,5520,4000.000,443386
Desktop,4980,5226.000,443128
Desktop,5000,5239.000,442378
Mobile,5930,4303.000,442222
Mobile,4620,3995.000,442144
Desktop,5040,5252.000,441758
Mobile,5110,3993.000,441525
Desktop,4730,4863.000,440976
Desktop,4960,5258.000,440308
Mobile,4730,4077.000,440211
Desktop,5140,5157.000,439137
Desktop,4680,4797.000,439045
Mobile,4380,3749.000,438905
Desktop,4990,5264.000,438538
Desktop,5060,5347.000,438108
Desktop,4950,5182.000,437394
Desktop,5160,5193.000,437202
Desktop,4940,5232.000,437160
Desktop,4520,4741.000,437087
Desktop,4900,5207.000,434440
Desktop,4890,5111.000,433981
Mobile,4550,3724.000,433839
Desktop,4530,4709.000,433396
Desktop,4910,5274.000,432792
Desktop,5180,5221.000,432648
Desktop,4540,4772.000,432341
Desktop,4870,5056.000,432204
Desktop,4970,5303.000,430371
Desktop,4790,4970.000,430031
Desktop,4780,4947.000,429394
Desktop,4920,5221.000,429327
Desktop,4740,4972.000,428904
Desktop,4800,4972.000,428799
Desktop,4670,4816.000,428699
Tablet,1460,4806.000,428422
Desktop,4840,4969.000,426703
Mobile,4600,3800.000,426255
Mobile,4890,4430.000,426095
Tablet,1420,4565.000,426051
Desktop,4710,4898.500,425668
Desktop,5030,5209.000,425460
Desktop,4750,4956.000,425217
Desktop,4570,4782.000,425203
Desktop,4550,4780.000,424922
Desktop,4930,5225.000,424746
Desktop,5020,5324.000,424733
Desktop,4860,5031.000,424715
Mobile,4900,4184.000,424579
Desktop,4850,5047.000,423853
Desktop,5150,5237.000,423773
Mobile,4940,4354.000,423193
Mobile,4590,3851.000,423088
Tablet,20,2629.000,422793
Mobile,5910,4226.000,422269
Desktop,4700,4867.000,421873
Tablet,1480,4984.000,421239
Desktop,4690,4876.000,420888
Tablet,1360,4895.000,419404
Tablet,1370,4798.000,419248
Desktop,5190,5338.000,419237
Desktop,4720,4944.000,418504
Tablet,1440,4659.000,418350
Desktop,4580,4768.000,418031
Mobile,4390,3696.000,417794
Tablet,1470,4929.000,417104
Tablet,1490,4985.000,415701
Desktop,4560,4799.000,415245
Mobile,4700,3993.000,414087
Mobile,5510,3950.000,413133
Tablet,1380,4640.000,412800
Mobile,5900,4231.000,412618
Mobile,4640,4164.000,412461
Mobile,4540,3824.000,412132
Mobile,5960,4228.000,412126
Mobile,5010,4780.000,412109
Desktop,4590,4802.000,411173
Tablet,2860,3631.000,409890
Mobile,4990,4582.000,409580
Tablet,1430,4584.000,408691
Tablet,1450,4729.000,408379
Desktop,4660,4834.000,408120
Desktop,4600,4789.000,407876
Mobile,4720,3969.000,407129
Mobile,5740,3567.000,406965
Desktop,4620,4773.000,406356
Mobile,5100,3970.500,405520
Mobile,5800,4434.000,405235
Mobile,4880,4264.000,404557
Tablet,1400,4700.000,403697
Desktop,4640,4744.000,402972
Mobile,4630,4062.000,402410
Tablet,1390,4684.000,401420
Desktop,4650,4876.000,400082
Desktop,4610,4847.000,399280
Mobile,4960,4390.000,397849
Desktop,4630,4838.000,397116
Mobile,4480,3689.000,396828
Mobile,4400,3649.000,396543
Mobile,4530,3785.000,394468
Tablet,1530,4900.000,394191
Mobile,4740,4024.000,394171
Mobile,4420,3649.000,393723
Mobile,4810,3953.000,393525
Mobile,5120,3969.000,392757
Mobile,4410,3677.000,392725
Mobile,5870,4200.000,392392
Mobile,4950,4392.000,392054
Mobile,4710,4025.000,391509
Mobile,4450,3670.000,390490
Mobile,4430,3662.000,389572
Mobile,4870,4179.000,389370
Tablet,1330,4691.000,388321
Mobile,5970,4202.000,388317
Mobile,4520,3693.000,387303
Mobile,4790,4001.000,386998
Mobile,5730,3679.000,386888
Mobile,4930,4209.000,386693
Mobile,4820,3922.000,386608
Mobile,4500,3664.000,386586
Mobile,4470,3620.000,386065
Mobile,4490,3646.000,385873
Mobile,4460,3644.000,385755
Mobile,4440,3695.000,385164
Desktop,5200,5520.000,384347
Mobile,4970,4412.000,383248
Mobile,4920,4180.000,381395
Mobile,4780,3997.000,381286
Mobile,4690,3901.000,380890
Tablet,1510,4752.000,380110
Mobile,5780,4077.000,379997
Tablet,1520,4782.000,379788
Mobile,4800,3929.000,379664
Tablet,1540,4738.000,379510
Mobile,5130,3890.000,378482
Tablet,1020,4936.000,377733
Mobile,4830,3981.000,375996
Tablet,1340,4675.000,375911
Tablet,1190,4834.000,375909
Mobile,4510,3599.000,375623
Mobile,4760,3990.000,375566
Mobile,4650,4017.000,375480
Mobile,4980,4348.000,375191
Mobile,4910,4092.000,373482
Mobile,5680,3708.000,373087
Mobile,6250,3530.000,372990
Tablet,1200,5152.000,372515
Desktop,5220,5407.000,371713
Mobile,4840,4019.000,371365
Mobile,5830,4408.000,370735
Tablet,1310,4743.000,368992
Tablet,1590,4753.000,368833
Mobile,4770,3910.000,368801
Desktop,5210,5538.000,368434
Tablet,1550,4699.000,367750
Mobile,4660,3866.000,367707
Mobile,4750,3966.000,366868
Mobile,4670,3844.000,365873
Mobile,5770,3672.000,365388
Mobile,5980,4240.000,364624
Tablet,1320,4913.000,364205
Mobile,5790,4175.000,363791
Desktop,5230,5459.000,363273
Tablet,1350,4670.000,362666
Tablet,1300,4693.000,362257
Desktop,5250,5372.000,362070
Tablet,1580,4872.000,361948
Mobile,4680,3858.000,361724
Mobile,4860,4116.000,361633
Desktop,5240,5466.000,359573
Mobile,5500,4081.000,358859
Mobile,5020,3947.000,358221
Mobile,4850,4032.000,358138
Mobile,5000,4282.000,358008
Mobile,5860,4299.000,357216
Tablet,1270,4562.000,356545
Mobile,5090,3798.000,355863
Tablet,1560,4736.000,355283
Mobile,5030,3959.000,354466
Tablet,1610,4859.000,353510
Mobile,5710,3588.000,353266
Tablet,1030,5291.000,352897
Mobile,5840,4068.000,352196
Mobile,5810,4442.000,352118
Mobile,5140,3997.000,351975
Mobile,5420,4193.000,349890
Tablet,1570,4716.000,349418
Tablet,1600,4858.000,349251
Desktop,5270,5310.000,348311
Tablet,1260,4632.000,348259
Tablet,1210,4918.000,347558
Desktop,5260,5403.000,346601
Tablet,1290,4615.000,344854
Mobile,5720,4292.500,344224
Tablet,1280,4546.000,343384
Mobile,5990,4339.000,342380
Desktop,5280,5351.000,338956
Desktop,5290,5315.000,337219
Mobile,5480,4312.000,336660
Tablet,1220,4800.000,335328
Tablet,1250,4624.000,334959
Tablet,180,2964.000,334316
Mobile,5050,4060.000,333770
Tablet,1240,4639.000,333055
Tablet,1620,5069.000,332562
Desktop,5310,5331.000,332265
Mobile,5310,4180.000,331413
Mobile,5490,4429.000,330836
Mobile,5850,4240.000,330555
Tablet,1230,4543.000,330407
Mobile,5470,4373.000,329669
Mobile,5080,3927.000,329635
Tablet,1770,4845.000,329358
Mobile,5150,4109.000,328921
Tablet,1630,5083.000,328075
Mobile,5170,4026.000,328021
Mobile,5040,3984.000,327765
Tablet,870,4569.000,327532
Tablet,1640,5081.000,327421
Mobile,5430,4360.000,326616
Tablet,1690,4916.000,324800
Tablet,1180,4742.000,323534
Mobile,5070,4065.000,323511
Tablet,1680,4923.000,322875
Mobile,5060,3941.000,322779
Mobile,5440,4118.000,322758
Mobile,6000,4457.000,322481
Desktop,5300,5340.000,322015
Mobile,5330,3883.000,321080
Tablet,1170,4598.000,320910
Tablet,900,4528.000,319099
Tablet,1000,4838.000,319068
Mobile,5450,4150.000,318322
Tablet,1730,5020.000,318238
Mobile,5160,4187.000,317483
Mobile,5180,4023.000,317127
Tablet,1040,5145.000,317116
Tablet,1720,5027.000,316518
Tablet,1750,5024.000,316379
Tablet,1670,4985.000,316081
Mobile,5820,4625.000,315818
Tablet,990,4646.000,315276
Mobile,6010,4481.000,314898
Desktop,5380,5188.000,314442
Tablet,1740,5091.000,313813
Tablet,480,2163.000,311801
Tablet,1650,4950.000,310820
Tablet,1660,4962.000,310666
Tablet,1010,4969.000,310100
Mobile,5410,4345.000,309224
Tablet,1160,4570.000,308817
Tablet,890,4536.000,308728
Mobile,6100,4421.000,308604
Tablet,910,4533.000,308488
Desktop,5390,5340.000,307120
Tablet,1710,4898.000,306930
Desktop,5320,5540.000,306341
Desktop,5370,5422.000,306034
Desktop,5400,5232.000,305003
Mobile,5320,4096.000,304872
Tablet,1760,5003.000,304814
Mobile,5460,4326.000,304800
Tablet,830,3269.000,304235
Tablet,1700,4686.000,304175
Mobile,5760,3934.000,304169
Desktop,5410,5233.000,304028
Desktop,5340,5466.000,303924
Desktop,5440,5103.000,302459
Mobile,5300,4023.000,301280
Desktop,5330,5492.000,300649
Desktop,5350,5452.000,300357
Tablet,2890,4086.000,300218
Desktop,5360,5406.000,299859
Desktop,5510,4856.000,299631
Tablet,1910,5182.000,299233
Tablet,1780,5293.000,298446
Desktop,5480,4905.000,298228
Tablet,920,4524.000,297976
Mobile,5360,4016.000,297277
Mobile,5190,4164.000,296843
Desktop,5430,5146.000,295733
Desktop,5420,5247.000,295660
Tablet,1130,4425.000,295557
Tablet,1940,5504.000,294532
Desktop,5500,4992.000,293587
Mobile,6080,4350.000,293368
Mobile,5210,4054.000,293259
Mobile,5270,3953.000,293119
Tablet,1090,4346.000,293075
Mobile,6090,4177.000,292465
Tablet,970,4739.000,291669
Tablet,2280,5500.000,291569
Mobile,6040,4458.000,290569
Tablet,1900,5337.000,290407
Tablet,1920,5614.000,290110
Mobile,5380,4230.000,289611
Tablet,960,4709.000,289578
Tablet,1930,5832.000,289559
Mobile,5350,4004.000,289543
Mobile,5390,4216.000,289515
Tablet,2270,5191.000,289476
Desktop,5490,5044.000,289470
Mobile,5290,4022.000,288869
Desktop,5460,5104.000,288690
Tablet,930,4567.000,288622
Tablet,880,4605.000,288557
Mobile,5200,4097.000,288530
Tablet,980,4834.000,287714
Tablet,1110,4409.000,287418
Mobile,6140,4500.000,286508
Mobile,5220,4096.000,285877
Mobile,6070,4556.000,285679
Tablet,230,1720.000,285210
Desktop,5470,5051.000,285162
Desktop,5450,5214.000,284473
Tablet,1150,4540.000,283965
Mobile,5400,4214.000,282964
Mobile,6060,4660.000,282763
Mobile,6110,4616.000,282472
Tablet,2010,5520.000,282465
Mobile,5280,3966.000,282357
Tablet,840,4186.000,281759
Tablet,1950,5503.000,280539
Mobile,6020,4417.000,279383
Mobile,6050,4499.000,279086
Mobile,5370,4090.000,278794
Tablet,950,4783.000,278638
Tablet,1980,5470.000,278551
Tablet,940,4599.000,278437
Tablet,470,2393.000,278378
Mobile,6030,4410.000,278016
Tablet,1140,4475.000,277729
Desktop,5520,4953.000,277417
Tablet,1790,5360.000,277019
Mobile,6260,4519.000,275233
Desktop,5530,4928.000,274175
Mobile,6240,4392.000,273975
Mobile,5230,4073.000,273421
Mobile,5340,3987.000,272315
Mobile,6130,4736.000,270934
Tablet,1800,5286.000,270800
Desktop,5590,4976.000,270381
Tablet,1880,5099.000,269998
Tablet,1890,5190.000,269695
Mobile,6270,4756.000,269442
Desktop,5540,4959.000,269335
Tablet,1050,4813.000,269110
Tablet,640,6004.000,269093
Tablet,820,3870.000,268608
Tablet,790,3599.000,267668
Tablet,1970,5380.000,267009
Desktop,5550,4955.500,266100
Desktop,5600,5078.000,266004
Tablet,1850,5126.000,265548
Desktop,5580,5183.000,265382
Tablet,1810,5245.000,265009
Tablet,1100,4516.500,264668
Tablet,1960,5433.000,264277
Mobile,6220,4741.000,264011
Mobile,5240,3998.000,263900
Tablet,2050,5508.000,263848
Mobile,6230,4758.000,263534
Tablet,2000,5461.000,263391
Tablet,1860,5133.500,262752
Tablet,1870,5143.000,262438
Tablet,2020,5622.000,261619
Tablet,780,3453.000,261571
Tablet,1080,4421.000,260417
Mobile,6150,4651.000,259885
Tablet,1840,5247.000,258237
Desktop,5610,5068.000,257484
Mobile,6280,4572.000,257179
Desktop,5940,5025.000,257133
Tablet,1990,5465.000,257089
Desktop,5570,5098.000,256802
Mobile,5250,4162.000,256526
Desktop,5640,5010.000,256525
Tablet,1060,4607.000,256406
Mobile,6120,4755.000,256029
Mobile,6360,4353.000,255817
Tablet,1820,5311.000,255794
Tablet,1120,4474.000,255777
Mobile,5260,4016.000,255645
Desktop,5560,5103.000,255291
Tablet,1830,5321.000,254081
Desktop,5620,5065.000,253439
Mobile,6450,4032.000,252734
Mobile,6210,4943.000,252253
Desktop,5630,5160.000,250978
Mobile,6310,4514.000,249506
Mobile,6200,5024.000,249145
Mobile,6170,4594.000,248563
Mobile,6190,4890.000,248197
Tablet,2030,5605.000,247913
Tablet,1070,4395.000,247731
Mobile,6290,4437.000,247339
Mobile,6370,4098.000,247266
Mobile,6300,4484.000,245451
Mobile,6160,4596.000,245374
Tablet,2260,4757.000,245067
Mobile,6350,4421.000,245052
Mobile,6490,3986.000,244717
Tablet,2060,5402.500,244480
Tablet,2290,5427.000,244221
Mobile,6440,4076.000,244041
Tablet,270,2603.000,243019
Tablet,800,3903.000,242856
Mobile,6470,3933.000,242485
Tablet,2040,5572.000,241261
Mobile,6550,4204.000,240322
Mobile,6380,4373.000,238911
Desktop,5960,5066.000,238123
Mobile,6460,3992.000,237658
Mobile,6320,4324.000,237147
Mobile,6180,4831.000,236997
Tablet,810,3834.000,236759
Desktop,5800,5231.000,236745
Desktop,5810,5251.000,236412
Desktop,5650,5295.000,236120
Mobile,6500,4361.000,235060
Desktop,5660,5326.000,235003
Tablet,2900,4310.000,234902
Desktop,5760,5151.000,234601
Mobile,6480,3952.000,234200
Mobile,6340,4406.000,233920
Desktop,5670,5342.000,232023
Desktop,5790,5221.000,230887
Mobile,6540,4281.000,230539
Mobile,6390,4411.000,229455
Tablet,2520,4555.000,229388
Tablet,70,2815.000,229320
Tablet,650,3640.000,229184
Tablet,2530,4390.000,229058
Mobile,6330,4396.000,228971
Desktop,5880,5082.000,228644
Tablet,770,3612.000,227130
Tablet,2250,4757.000,226978
Desktop,5860,5055.000,226195
Tablet,2160,5270.000,225870
Tablet,2220,5018.000,225069
Desktop,6280,4684.000,224609
Desktop,5950,5060.000,224584
Mobile,6420,4298.000,224168
Desktop,5830,5186.000,224128
Tablet,2070,5349.000,223374
Desktop,5750,5177.000,223203
Desktop,5820,5227.000,222977
Tablet,2850,4447.000,222852
Desktop,5680,5291.000,222793
Desktop,5780,5324.000,222023
Mobile,6430,4144.000,221534
Desktop,5870,4954.000,220644
Tablet,2500,4689.000,220538
Mobile,6900,6092.000,220185
Desktop,5770,5288.000,219574
Mobile,6400,4442.000,219237
Desktop,5690,5357.000,219190
Tablet,2300,5434.000,218135
Tablet,2210,5055.000,217651
Tablet,2700,5112.000,216783
Desktop,5840,5298.000,216706
Tablet,2230,4954.000,216608
Desktop,6270,4894.000,216573
Mobile,6410,4549.000,216457
Mobile,6510,4375.000,216052
Desktop,6370,4924.000,215961
Tablet,2240,4867.000,215753
Tablet,2470,5388.000,215551
Desktop,5890,5090.000,215234
Tablet,2080,5249.000,215001
Tablet,2100,5338.000,214939
Tablet,2150,5154.000,214726
Tablet,710,3753.000,214545
Desktop,5700,5327.000,214523
Desktop,5910,5147.000,213812
Tablet,2090,5199.000,213445
Desktop,5740,5245.000,213216
Tablet,540,2658.000,213176
Tablet,630,3914.000,213117
Desktop,5850,5154.000,212927
Tablet,2120,5213.000,212910
Desktop,5920,5060.000,212878
Tablet,660,3505.000,212559
Tablet,2880,4312.000,212514
Desktop,6360,4884.000,212440
Tablet,2200,5128.000,212337
Tablet,2110,5278.000,211983
Desktop,5730,5206.000,211781
Desktop,5900,5194.000,211477
Desktop,5970,5246.000,211314
Mobile,6530,4152.000,211275
Tablet,2710,4938.000,211015
Desktop,5930,5141.000,210981
Desktop,5710,5328.000,210870
Desktop,5720,5256.000,210733
Tablet,2870,4309.000,210720
Mobile,6560,4350.000,210368
Desktop,6290,4812.000,209703
Tablet,2310,5285.000,208819
Desktop,6050,5023.000,208789
Desktop,6040,4917.000,208323
Desktop,6300,5058.000,207437
Tablet,2320,5112.000,207430
Tablet,2190,5106.000,207361
Tablet,2480,5209.000,207343
Desktop,6350,4770.000,207187
Tablet,2510,4707.000,207067
Desktop,6310,5019.000,206597
Desktop,6380,4993.000,206336
Tablet,2460,5308.000,206253
Desktop,6410,5027.000,205608
Tablet,2130,5366.000,205452
Desktop,6000,5200.000,204292
Mobile,6570,4371.000,204247
Desktop,6400,4980.000,203588
Tablet,2450,5191.000,203530
Desktop,6320,4982.000,203348
Tablet,2140,5244.000,203291
Desktop,6390,4873.000,202997
Desktop,5980,5107.000,202975
Tablet,670,3717.000,202922
Tablet,2670,4854.000,202341
Tablet,2840,4862.000,201576
Tablet,2180,5117.000,201260
Desktop,6250,4950.000,200677
Desktop,5990,5269.000,200423
Desktop,6030,4991.000,200212
Tablet,2490,5063.000,200012
Desktop,6730,4923.000,199008
Tablet,2540,4662.000,198992
Tablet,2560,4615.000,198478
Tablet,2430,5099.000,198473
Desktop,6010,5203.000,198332
Desktop,6420,5030.000,198138
Desktop,6240,4895.000,198117
Desktop,6190,5116.000,197940
Tablet,2910,4452.000,197898
Tablet,2550,4588.000,197825
Tablet,2420,5061.000,197768
Tablet,2440,5126.000,197329
Mobile,6580,4307.000,196809
Desktop,6340,4927.000,196772
Tablet,2570,4650.000,196528
Desktop,6200,4985.000,196497
Tablet,2340,5084.000,196375
Tablet,3160,4136.000,196313
Tablet,2330,5098.000,196173
Tablet,700,3601.000,195828
Desktop,6550,5047.500,194680
Tablet,2360,4978.000,194665
Tablet,250,3068.000,194657
Tablet,730,3764.000,194624
Tablet,760,3782.000,194308
Tablet,2170,5134.000,193987
Desktop,6210,5029.000,193946
Desktop,6530,5042.000,193463
Desktop,6260,4895.000,193027
Tablet,2350,5035.000,192804
Desktop,6020,5017.000,192624
Tablet,750,3666.000,191767
Tablet,2990,4455.000,191388
Tablet,2400,4925.000,191342
Tablet,2680,4862.000,191292
Desktop,6230,5064.000,191231
Mobile,6520,4305.000,190897
Mobile,6590,4159.000,190834
Tablet,2640,4743.000,190803
Tablet,430,3229.000,190782
Desktop,6220,5032.000,190715
Tablet,2370,4898.000,190367
Desktop,6150,4976.000,190025
Tablet,2410,5017.000,189711
Desktop,6330,5008.000,189690
Desktop,6540,5154.500,189618
Tablet,2920,4550.000,189605
Tablet,610,3179.000,189381
Tablet,2650,4799.000,189320
Desktop,6490,5271.000,189305
Tablet,2690,4870.000,189134
Tablet,3060,4638.000,189015
Tablet,2950,4483.000,188286
Desktop,6520,5088.000,188240
Tablet,2600,4753.000,187999
Tablet,2720,5100.000,187889
Desktop,6180,5061.000,187629
Tablet,2660,4865.000,187121
Desktop,6060,4922.000,186970
Tablet,2580,4684.000,186227
Tablet,690,3626.000,186190
Desktop,6660,5474.000,186143
Tablet,2960,4453.000,186029
Tablet,2380,4870.000,185711
Tablet,2590,4709.000,185670
Tablet,2980,4678.000,185454
Tablet,2760,4986.000,185390
Tablet,2630,4897.000,185350
Desktop,6560,5129.000,184909
Tablet,2740,5005.000,184897
Desktop,6470,5040.000,184789
Tablet,2730,5088.000,184531
Tablet,600,2684.000,184367
Desktop,6100,4834.000,184306
Tablet,2610,4770.000,184097
Desktop,6160,5122.000,184051
Desktop,6570,5141.000,184002
Tablet,440,2578.000,183983
Desktop,6480,5150.000,183935
Tablet,2930,4586.000,183878
Tablet,2390,4876.000,183739
Desktop,6600,5228.000,183691
Tablet,3030,4488.000,183613
Desktop,6170,4949.000,183198
Desktop,6740,5124.000,183065
Desktop,6590,4952.000,182760
Tablet,2750,5008.000,182728
Tablet,3000,4653.000,182577
Desktop,6140,5116.000,182413
Desktop,6510,5169.000,182319
Desktop,6120,5066.000,182160
Tablet,490,3120.000,182055
Tablet,740,3659.000,181994
Desktop,6500,5274.000,181785
Tablet,170,3410.000,181213
Desktop,6650,5427.000,181186
Desktop,6750,4957.000,181047
Mobile,6600,4006.000,181046
Tablet,2810,4571.000,180394
Tablet,2940,4563.000,180204
Tablet,2770,4754.000,180154
Desktop,6110,5039.000,179776
Tablet,3050,4698.000,179444
Desktop,6430,5164.000,179336
Desktop,6130,5019.000,179302
Tablet,200,2875.000,179120
